user_currency,user_country,start_mifid_days,has_finished_mifid,finish_mifid_days,has_deposit,first_deposit_days,first_deposit_amount,first_deposit_platform,mifid_actual_savings,mifid_next_year_savings,mifid_qualifications,mifid_money_other_brokers,mifid_invested_other_brokers,mifid_experience,has_linked_account,linked_account_days,has_demo_account,demo_account_days,has_demo_trade,demo_trade_days,has_mock_account,mock_account_days,user_flow_name,days_until_conversion_or_today,is_converted
EUR,46,14.0,1,14.0,1,16.0,6,5,8,7,1,1,5,1,0,,1,0.0,1,0.0,0,,0,28,1
USD,8,0.0,1,1.0,0,,0,1,12,13,1,1,12,0,0,,0,,0,,0,,0,325,0
USD,111,1.0,1,1.0,0,,0,1,13,6,1,1,12,1,0,,0,,0,,0,,2,325,0
USD,46,0.0,1,0.0,1,0.0,4,0,7,8,1,1,5,0,0,,0,,0,,0,,2,325,0
EUR,50,0.0,1,1.0,1,59.0,200,5,15,11,1,1,9,1,0,,0,,0,,0,,2,68,1
USD,101,0.0,1,0.0,0,,0,1,6,8,1,1,5,1,0,,0,,0,,0,,2,325,0
USD,160,0.0,1,1.0,0,,0,1,5,5,1,1,5,1,0,,0,,0,,0,,2,325,0
EUR,27,62.0,1,62.0,1,77.0,120,5,15,10,1,1,7,1,1,2.0,0,,0,,0,,1,85,1
EUR,31,0.0,0,,0,,0,1,12,13,0,0,0,0,0,,0,,0,,0,,2,325,0
USD,161,0.0,1,0.0,0,,0,1,7,7,0,1,13,0,0,,0,,0,,0,,0,325,0
USD,160,56.0,1,83.0,1,87.0,2,4,12,13,1,1,12,1,0,,1,0.0,1,0.0,0,,2,90,1
USD,31,255.0,1,267.0,0,,0,1,12,12,1,0,0,0,0,,0,,0,,0,,0,326,0
USD,41,0.0,1,1.0,0,,0,1,5,12,1,1,12,1,0,,0,,0,,0,,0,326,0
USD,28,0.0,0,,0,,0,1,12,13,1,0,0,1,0,,0,,0,,0,,2,326,0
USD,161,1.0,0,,0,,0,1,12,12,1,1,12,1,0,,0,,0,,0,,2,326,0
EUR,46,10.0,1,11.0,1,13.0,3.4,0,13,5,1,0,0,0,0,,0,,0,,0,,2,326,0
EUR,46,146.0,1,148.0,1,148.0,8,0,5,5,1,0,0,1,0,,1,0.0,1,0.0,0,,0,148,1
GBP,152,0.0,1,2.0,0,,0,1,7,8,1,1,7,0,0,,0,,0,,0,,2,326,0
EUR,46,7.0,1,7.0,0,,0,1,6,7,1,1,12,1,0,,0,,0,,0,,2,326,0
EUR,46,0.0,1,0.0,0,,0,1,0,0,0,0,0,0,0,,0,,0,,0,,2,326,0
USD,31,0.0,0,,0,,0,1,13,13,1,0,0,0,0,,0,,0,,0,,2,326,0
USD,160,0.0,1,1.0,1,126.0,4.48,4,10,15,1,1,15,1,0,,1,126.0,0,,0,,2,126,1
EUR,46,0.0,1,0.0,1,0.0,14,0,13,13,1,0,0,1,0,,0,,0,,0,,2,1,1
USD,46,0.0,0,,0,,0,1,12,5,1,0,0,0,0,,0,,0,,0,,2,326,0
USD,160,0.0,1,0.0,0,,0,1,9,9,1,1,12,1,0,,0,,0,,0,,2,326,0
EUR,46,52.0,1,56.0,0,,0,1,9,7,0,1,6,0,0,,0,,0,,0,,0,326,0
USD,30,50.0,0,,0,,0,1,6,6,0,1,6,0,0,,0,,0,,0,,1,326,0
USD,30,0.0,0,,0,,0,1,12,12,1,0,0,0,0,,0,,0,,0,,2,326,0
USD,111,8.0,1,14.0,1,29.0,6,3,13,12,1,0,0,0,0,,0,,0,,0,,2,326,0
EUR,31,0.0,0,,0,,0,1,0,0,0,0,0,0,0,,0,,0,,0,,2,326,0
USD,30,0.0,1,85.0,0,,0,1,5,8,0,1,13,0,0,,0,,0,,0,,2,326,0
USD,70,0.0,0,,0,,0,1,9,9,1,1,9,1,0,,0,,0,,0,,2,327,0
USD,43,0.0,1,1.0,0,,0,1,12,13,1,0,0,1,0,,0,,0,,0,,2,327,0
USD,8,0.0,0,,0,,0,1,13,13,0,0,0,1,0,,0,,0,,0,,2,327,0
GBP,161,0.0,1,1.0,1,29.0,2,3,12,5,1,0,0,1,0,,0,,0,,0,,2,30,1
EUR,129,0.0,1,1.0,0,,0,1,13,6,1,0,0,0,0,,0,,0,,0,,2,327,0
USD,111,0.0,0,,0,,0,1,12,13,1,1,12,1,0,,0,,0,,0,,2,327,0
USD,41,0.0,0,,0,,0,1,0,0,0,0,0,0,0,,0,,0,,0,,2,327,0
EUR,50,0.0,0,,0,,0,1,6,8,1,1,5,0,0,,0,,0,,0,,2,327,0
USD,72,0.0,1,1.0,0,,0,1,15,10,1,0,0,1,0,,0,,0,,0,,0,327,0
EUR,46,0.0,1,1.0,1,2.0,2,0,12,12,1,1,13,1,1,2.0,1,0.0,0,,0,,2,2,1
EUR,46,21.0,1,22.0,0,,0,1,6,7,0,1,6,0,0,,0,,0,,0,,2,327,0
GBP,46,0.0,0,,0,,0,1,6,7,1,0,0,0,0,,0,,0,,0,,2,327,0
USD,31,20.0,1,22.0,0,,0,1,12,5,1,1,12,1,0,,0,,0,,0,,0,327,0
EUR,161,11.0,1,12.0,0,,0,1,0,0,0,0,0,0,0,,0,,0,,0,,2,327,0
EUR,46,23.0,0,,0,,0,1,12,12,0,0,0,0,0,,0,,0,,0,,2,327,0
USD,31,0.0,1,1.0,0,,0,1,13,5,0,1,12,0,0,,0,,0,,0,,2,327,0
GBP,53,2.0,0,,0,,0,1,12,13,0,1,12,0,0,,0,,0,,0,,0,327,0
EUR,149,2.0,0,,0,,0,1,12,13,1,1,12,1,0,,0,,0,,0,,0,328,0
USD,8,0.0,1,2.0,1,4.0,2.04,4,7,5,1,1,12,1,0,,1,2.0,1,8.0,0,,2,24,1
USD,46,0.0,0,,0,,0,1,6,5,1,1,13,1,0,,0,,0,,0,,0,328,0
EUR,46,0.0,0,,0,,0,1,5,6,1,1,12,0,0,,0,,0,,0,,0,328,0
EUR,106,84.0,1,86.0,1,90.0,6,5,7,7,1,0,0,1,0,,1,0.0,1,81.0,0,,0,92,1
GBP,53,0.0,1,2.0,1,5.0,10,5,9,9,1,1,8,0,0,,1,5.0,1,5.0,0,,2,138,1
EUR,161,0.0,0,,0,,0,1,5,13,1,0,0,1,0,,0,,0,,0,,2,328,0
EUR,46,21.0,1,23.0,1,23.0,2,0,13,13,1,1,12,0,0,,1,0.0,1,3.0,0,,2,23,1
USD,161,0.0,0,,0,,0,1,12,12,1,0,0,1,0,,0,,0,,0,,2,328,0
USD,160,0.0,0,,0,,0,1,8,5,1,1,5,1,0,,0,,0,,0,,2,328,0
EUR,46,0.0,0,,0,,0,1,12,6,1,0,0,1,0,,0,,0,,0,,0,328,0
EUR,46,0.0,1,2.0,0,,0,1,12,12,0,0,0,0,0,,0,,0,,0,,0,328,0
USD,100,1.0,1,2.0,0,,0,1,12,13,0,1,12,0,0,,0,,0,,0,,2,328,0
USD,31,38.0,1,39.0,0,,0,1,5,6,1,1,13,1,0,,0,,0,,0,,2,328,0
USD,157,0.0,1,2.0,0,,0,1,6,13,1,1,12,1,0,,0,,0,,0,,2,328,0
USD,160,12.0,1,13.0,1,27.0,2.008,3,7,7,1,0,0,1,0,,1,0.0,0,,0,,0,27,1
USD,41,0.0,1,2.0,0,,0,1,12,13,1,0,0,1,0,,0,,0,,0,,0,328,0
EUR,46,0.0,1,3.0,1,6.0,10,5,6,5,1,0,0,0,0,,0,,0,,0,,2,44,1
EUR,0,7.0,1,7.0,1,202.0,3,3,5,5,0,0,0,0,0,,1,5.0,1,40.0,0,,2,202,1
USD,31,1.0,0,,0,,0,1,0,0,0,0,0,0,0,,0,,0,,0,,0,329,0
EUR,107,0.0,1,3.0,1,12.0,4,3,6,6,1,1,13,1,0,,0,,0,,0,,2,12,1
EUR,46,0.0,1,3.0,1,16.0,6,0,8,6,1,1,8,0,0,,1,0.0,0,,0,,0,16,1
USD,100,0.0,1,3.0,0,,0,1,5,7,1,1,12,0,0,,0,,0,,0,,0,329,0
USD,8,0.0,0,,0,,0,1,9,10,1,1,9,0,0,,0,,0,,0,,2,329,0
USD,69,15.0,1,35.0,1,49.0,8,0,7,7,1,1,7,1,1,0.0,0,,0,,0,,1,52,1
EUR,46,0.0,1,89.0,1,94.0,28,5,13,13,0,0,0,0,0,,1,0.0,0,,0,,0,95,1
USD,31,0.0,0,,0,,0,1,13,12,1,1,12,0,0,,0,,0,,0,,0,329,0
USD,8,33.0,0,,0,,0,1,12,12,1,1,12,0,0,,0,,0,,0,,2,329,0
USD,72,0.0,0,,0,,0,1,7,7,0,0,0,0,0,,0,,0,,0,,2,329,0
EUR,97,0.0,1,0.0,1,73.0,2,0,6,6,1,1,6,1,0,,0,,0,,0,,2,74,1
USD,74,6.0,1,6.0,0,,0,1,6,5,1,1,13,1,0,,0,,0,,0,,0,329,0
GBP,31,0.0,0,,0,,0,1,13,13,1,1,11,1,0,,0,,0,,0,,0,329,0
USD,100,0.0,0,,0,,0,1,12,13,0,0,0,0,0,,0,,0,,0,,2,329,0
USD,31,0.0,0,,0,,0,1,12,12,1,0,0,1,0,,0,,0,,0,,0,329,0
EUR,46,5.0,1,5.0,0,,0,1,12,12,1,1,12,0,0,,0,,0,,0,,2,329,0
USD,46,0.0,0,,0,,0,1,6,6,1,0,0,1,0,,0,,0,,0,,2,329,0
EUR,46,0.0,1,74.0,1,74.0,2,0,12,12,1,1,12,0,0,,1,0.0,0,,0,,2,77,1
USD,46,39.0,0,,0,,0,1,12,5,1,1,12,1,0,,0,,0,,0,,0,330,0
USD,8,0.0,0,,0,,0,1,12,13,0,0,0,0,0,,0,,0,,0,,2,330,0
USD,100,82.0,0,,0,,0,1,12,13,1,1,12,1,0,,0,,0,,0,,0,330,0
EUR,46,0.0,1,1.0,1,6.0,80,5,8,8,0,0,0,0,0,,1,0.0,0,,0,,0,11,1
EUR,46,0.0,0,,0,,0,1,13,13,1,0,0,0,0,,0,,0,,0,,2,330,0
EUR,37,0.0,1,4.0,1,12.0,20,5,9,7,0,1,7,0,0,,0,,0,,0,,2,106,1
USD,161,1.0,0,,0,,0,1,5,5,1,0,0,1,0,,0,,0,,0,,0,330,0
EUR,46,31.0,1,32.0,1,32.0,2,0,5,5,1,0,0,1,0,,1,0.0,1,1.0,0,,0,35,1
EUR,50,0.0,1,0.0,1,46.0,2,3,12,7,0,1,12,0,0,,0,,0,,0,,2,330,0
EUR,17,0.0,1,0.0,1,62.0,8,5,7,7,1,1,5,1,0,,0,,0,,0,,2,68,1
EUR,37,0.0,1,0.0,1,13.0,2,5,12,12,1,0,0,1,0,,0,,0,,0,,2,18,1
USD,66,0.0,1,0.0,1,4.0,83.874,5,8,8,0,1,5,0,0,,0,,0,,0,,2,4,1
USD,155,4.0,1,4.0,0,,0,1,13,5,1,1,13,0,0,,0,,0,,0,,0,330,0
USD,111,0.0,0,,0,,0,1,7,8,1,1,12,1,0,,0,,0,,0,,0,330,0
USD,26,0.0,0,,0,,0,1,0,0,0,0,0,0,0,,0,,0,,0,,2,330,0
EUR,46,0.0,0,,0,,0,1,12,12,0,0,0,0,0,,0,,0,,0,,0,331,0
USD,53,0.0,0,,0,,0,1,8,8,1,1,7,1,0,,0,,0,,0,,2,331,0
USD,43,1.0,0,,0,,0,1,12,12,0,0,0,0,0,,0,,0,,0,,2,331,0
EUR,46,0.0,0,,0,,0,1,12,13,0,1,12,0,0,,0,,0,,0,,2,331,0
EUR,46,244.0,1,245.0,1,251.0,2,0,12,13,0,0,0,0,0,,1,0.0,0,,0,,0,252,1
EUR,46,0.0,1,1.0,0,,0,1,5,5,0,0,0,0,0,,0,,0,,0,,2,331,0
USD,160,0.0,1,16.0,1,93.0,2,3,6,7,1,1,6,1,0,,0,,0,,0,,2,93,1
EUR,100,148.0,1,149.0,0,,0,1,12,12,1,1,12,1,0,,0,,0,,0,,2,331,0
USD,160,7.0,1,7.0,1,7.0,2,4,15,15,1,0,0,1,0,,1,0.0,1,6.0,0,,0,7,1
USD,160,0.0,1,2.0,0,,0,1,13,5,1,1,13,1,0,,0,,0,,0,,2,331,0
EUR,46,12.0,1,12.0,1,13.0,2,0,7,7,1,1,12,1,0,,1,0.0,1,0.0,0,,0,13,1
USD,161,5.0,1,7.0,1,8.0,2,3,7,12,1,1,12,1,0,,1,0.0,1,0.0,0,,0,8,1
USD,160,0.0,1,0.0,0,,0,1,6,7,1,1,12,1,0,,0,,0,,0,,2,331,0
EUR,46,3.0,0,,0,,0,1,13,12,1,0,0,1,0,,0,,0,,0,,0,331,0
USD,160,0.0,1,2.0,0,,0,1,6,5,1,0,0,1,0,,0,,0,,0,,0,331,0
USD,69,12.0,1,13.0,1,15.0,1.83604,5,12,12,1,0,0,1,0,,0,,0,,0,,0,331,0
USD,70,0.0,1,0.0,1,5.0,2.012,4,13,6,1,1,5,1,0,,1,5.0,1,5.0,0,,2,5,1
USD,28,0.0,0,,0,,0,1,12,12,0,1,12,0,0,,0,,0,,0,,0,331,0
USD,100,0.0,0,,0,,0,1,12,6,1,0,0,0,0,,0,,0,,0,,2,331,0
USD,70,0.0,0,,0,,0,1,12,13,0,1,12,0,0,,0,,0,,0,,2,331,0
USD,70,0.0,0,,0,,0,1,12,12,1,0,0,0,0,,0,,0,,0,,2,331,0
USD,104,0.0,0,,0,,0,1,12,12,0,0,0,0,0,,0,,0,,0,,0,331,0
USD,46,0.0,0,,0,,0,1,13,5,1,0,0,1,0,,0,,0,,0,,0,331,0
USD,43,0.0,1,1.0,0,,0,1,12,5,1,1,12,1,0,,0,,0,,0,,2,331,0
EUR,46,0.0,1,2.0,1,15.0,3.2,0,12,5,1,0,0,1,0,,0,,0,,0,,2,15,1
USD,26,0.0,1,13.0,1,14.0,2,3,12,12,0,0,0,0,0,,0,,0,,0,,2,332,0
USD,31,0.0,0,,0,,0,1,12,12,1,1,12,0,0,,0,,0,,0,,2,332,0
USD,111,0.0,1,252.0,1,254.0,2.396,3,13,13,1,0,0,1,0,,0,,0,,0,,2,254,1
USD,104,0.0,1,3.0,0,,0,1,8,8,0,1,5,1,0,,0,,0,,0,,2,332,0
USD,8,0.0,0,,0,,0,1,13,13,1,0,0,1,0,,0,,0,,0,,2,332,0
USD,12,0.0,0,,0,,0,1,12,12,1,1,12,1,0,,0,,0,,0,,2,332,0
EUR,46,0.0,1,8.0,0,,0,1,5,6,1,1,12,0,0,,0,,0,,0,,2,332,0
EUR,46,79.0,0,,0,,0,1,12,12,0,1,12,0,0,,0,,0,,0,,1,332,0
EUR,46,0.0,1,0.0,0,,0,1,13,13,0,0,0,0,0,,0,,0,,0,,2,332,0
USD,160,0.0,1,10.0,0,,0,1,6,8,1,1,7,1,0,,0,,0,,0,,0,332,0
USD,8,8.0,1,8.0,1,9.0,2,4,13,13,1,1,12,1,1,0.0,1,0.0,1,0.0,0,,2,9,1
EUR,27,0.0,1,0.0,1,23.0,60,5,8,5,1,0,0,0,0,,0,,0,,0,,2,23,1
EUR,153,0.0,1,0.0,1,36.0,40,5,10,10,1,1,7,1,0,,1,29.0,1,29.0,0,,2,36,1
EUR,36,0.0,1,0.0,1,6.0,2,0,7,6,0,1,7,0,0,,0,,0,,0,,2,6,1
USD,74,0.0,1,0.0,0,,0,1,9,8,1,1,7,1,0,,0,,0,,0,,2,332,0
USD,43,0.0,1,0.0,0,,0,1,12,13,1,1,12,1,0,,0,,0,,0,,2,332,0
USD,111,0.0,0,,0,,0,1,13,11,1,0,0,1,0,,0,,0,,0,,2,332,0
USD,64,93.0,1,100.0,1,143.0,2,3,12,12,0,0,0,0,0,,1,0.0,1,2.0,0,,0,148,1
USD,155,0.0,1,0.0,1,6.0,4.01,5,7,6,1,1,6,0,0,,1,0.0,0,,0,,2,6,1
EUR,46,1.0,0,,0,,0,1,12,12,1,1,12,1,0,,0,,0,,0,,2,332,0
USD,10,0.0,0,,0,,0,1,13,13,1,0,0,0,0,,0,,0,,0,,2,332,0
EUR,53,0.0,1,1.0,1,60.0,40,0,15,15,1,1,15,1,0,,0,,0,,0,,2,63,1
EUR,46,0.0,1,1.0,1,3.0,2,0,13,5,1,1,5,0,0,,0,,0,,0,,2,333,0
USD,100,0.0,0,,0,,0,1,13,13,0,1,12,0,0,,0,,0,,0,,2,333,0
USD,101,0.0,0,,0,,0,1,9,7,1,1,7,1,0,,0,,0,,0,,2,333,0
USD,43,0.0,0,,0,,0,1,12,12,0,0,0,0,0,,0,,0,,0,,2,333,0
USD,31,0.0,1,2.0,1,152.0,2.416,4,5,5,1,1,13,0,0,,1,0.0,1,0.0,0,,0,154,1
USD,67,0.0,0,,0,,0,1,12,12,0,0,0,0,0,,0,,0,,0,,2,333,0
EUR,46,11.0,1,44.0,1,56.0,2.4,0,12,13,0,0,0,0,0,,0,,0,,0,,2,333,0
USD,100,4.0,0,,0,,0,1,12,12,0,0,0,0,0,,0,,0,,0,,0,333,0
EUR,46,44.0,1,46.0,1,49.0,4,0,12,13,1,1,12,1,0,,1,0.0,1,39.0,0,,0,50,1
USD,144,0.0,1,0.0,0,,0,1,7,6,0,1,12,0,0,,0,,0,,0,,2,333,0
USD,109,0.0,1,0.0,1,0.0,2,3,15,11,1,1,10,1,0,,0,,0,,0,,2,1,1
USD,101,0.0,0,,0,,0,1,10,8,1,1,9,1,0,,0,,0,,0,,2,333,0
USD,155,0.0,1,7.0,1,7.0,2,3,12,13,1,1,12,1,0,,1,0.0,0,,0,,0,7,1
EUR,46,0.0,1,0.0,1,0.0,4,0,7,7,1,1,12,1,0,,0,,0,,0,,2,2,1
USD,160,0.0,1,0.0,1,7.0,2.008,4,15,10,1,0,0,1,0,,1,0.0,1,0.0,0,,0,7,1
USD,46,0.0,0,,0,,0,1,0,0,0,0,0,0,0,,0,,0,,0,,0,333,0
USD,31,0.0,1,0.0,0,,0,1,6,5,1,1,13,1,0,,0,,0,,0,,2,333,0
USD,8,0.0,1,70.0,0,,0,1,12,5,1,1,12,0,0,,0,,0,,0,,2,333,0
USD,53,0.0,0,,0,,0,1,7,6,1,1,13,1,0,,0,,0,,0,,2,333,0
USD,111,0.0,0,,0,,0,1,13,7,0,0,0,0,0,,0,,0,,0,,0,333,0
USD,138,323.0,0,,0,,0,1,12,5,1,0,0,0,0,,0,,0,,0,,2,334,0
USD,28,0.0,0,,0,,0,1,12,12,1,0,0,1,0,,0,,0,,0,,2,334,0
USD,111,155.0,0,,0,,0,1,12,12,1,0,0,0,0,,0,,0,,0,,0,334,0
USD,46,0.0,1,1.0,1,3.0,8,0,7,6,1,1,5,0,0,,1,0.0,1,2.0,0,,2,3,1
USD,28,0.0,1,4.0,1,30.0,4.374,5,12,5,1,0,0,0,0,,0,,0,,0,,2,30,1
USD,28,0.0,1,1.0,0,,0,1,12,13,1,0,0,0,0,,0,,0,,0,,2,334,0
EUR,46,1.0,1,1.0,1,3.0,12,5,8,9,1,1,7,1,0,,0,,0,,0,,2,3,1
USD,130,169.0,1,169.0,0,,0,1,5,5,1,1,7,0,0,,0,,0,,0,,2,334,0
EUR,46,0.0,0,,0,,0,1,13,15,1,1,6,0,0,,0,,0,,0,,2,334,0
USD,111,0.0,1,2.0,0,,0,1,5,8,1,0,0,1,0,,0,,0,,0,,2,334,0
USD,160,1.0,1,4.0,1,4.0,2,4,7,7,1,1,7,1,0,,1,0.0,1,1.0,0,,2,4,1
USD,160,0.0,1,1.0,1,3.0,2,4,6,13,1,0,0,1,0,,1,0.0,1,1.0,0,,2,4,1
USD,160,8.0,1,8.0,0,,0,1,7,5,1,1,5,1,0,,0,,0,,0,,2,334,0
USD,46,0.0,0,,0,,0,1,13,5,0,0,0,0,0,,0,,0,,0,,2,334,0
USD,30,132.0,1,151.0,0,,0,1,8,8,1,1,7,1,0,,0,,0,,0,,0,334,0
USD,100,203.0,0,,0,,0,1,12,9,0,1,12,0,0,,0,,0,,0,,2,334,0
USD,53,0.0,0,,0,,0,1,12,12,0,1,13,0,0,,0,,0,,0,,0,334,0
USD,31,0.0,0,,0,,0,1,6,6,1,1,13,1,0,,0,,0,,0,,0,335,0
USD,91,37.0,1,39.0,1,195.0,2.4,3,8,9,1,1,12,1,0,,1,5.0,1,51.0,0,,2,197,1
USD,53,0.0,0,,0,,0,1,7,6,1,0,0,1,0,,0,,0,,0,,2,335,0
USD,111,55.0,1,61.0,1,62.0,4,3,9,9,1,1,9,1,0,,1,0.0,1,60.0,0,,0,67,1
EUR,46,0.0,0,,0,,0,1,0,0,0,0,0,0,0,,0,,0,,0,,2,335,0
EUR,46,0.0,1,46.0,0,,0,1,6,8,1,1,13,0,0,,0,,0,,0,,2,335,0
EUR,46,0.0,1,2.0,1,3.0,0.1846,5,7,8,1,1,6,1,0,,0,,0,,0,,2,12,1
EUR,37,0.0,1,2.0,1,4.0,2,5,8,6,1,1,9,0,0,,0,,0,,0,,2,335,0
USD,26,0.0,0,,0,,0,1,0,0,0,0,0,0,0,,0,,0,,0,,2,335,0
USD,8,0.0,0,,0,,0,1,12,6,1,1,12,1,0,,0,,0,,0,,0,335,0
USD,30,5.0,0,,0,,0,1,5,8,1,1,5,1,0,,0,,0,,0,,0,335,0
USD,161,0.0,0,,0,,0,1,9,9,1,1,8,1,0,,0,,0,,0,,2,335,0
USD,161,0.0,0,,0,,0,1,12,12,1,1,12,1,0,,0,,0,,0,,2,336,0
EUR,46,0.0,1,3.0,0,,0,1,12,5,1,1,13,0,0,,0,,0,,0,,2,336,0
EUR,50,0.0,1,0.0,0,,0,1,13,13,0,1,12,0,0,,0,,0,,0,,2,336,0
EUR,133,0.0,1,0.0,0,,0,1,6,6,1,1,6,1,0,,0,,0,,0,,2,336,0
USD,160,0.0,1,3.0,1,5.0,2,4,7,6,1,1,7,1,0,,1,0.0,1,0.0,0,,2,5,1
EUR,46,0.0,1,0.0,1,60.0,2,0,12,6,0,0,0,0,0,,0,,0,,0,,2,60,1
EUR,46,126.0,1,129.0,1,132.0,4,5,12,13,1,0,0,0,0,,1,0.0,1,0.0,0,,0,132,1
USD,160,0.0,1,0.0,0,,0,1,12,7,1,0,0,1,0,,0,,0,,0,,2,336,0
USD,53,0.0,1,0.0,1,4.0,16,0,8,6,0,1,7,1,0,,1,0.0,0,,0,,2,4,1
USD,111,0.0,0,,0,,0,1,13,6,1,0,0,0,0,,0,,0,,0,,2,336,0
USD,160,0.0,1,4.0,0,,0,1,12,12,1,1,12,1,0,,0,,0,,0,,2,336,0
USD,31,1.0,0,,0,,0,1,0,0,0,0,0,0,0,,0,,0,,0,,0,337,0
GBP,53,0.0,1,5.0,1,36.0,8,0,7,7,0,1,5,0,0,,1,0.0,0,,0,,0,38,1
USD,53,0.0,0,,0,,0,1,10,6,1,1,13,1,0,,0,,0,,0,,0,337,0
USD,100,0.0,1,1.0,1,5.0,2.16,3,12,12,1,1,12,1,0,,1,0.0,0,,0,,0,68,1
EUR,46,1.0,1,1.0,1,70.0,2,0,12,12,0,0,0,0,0,,0,,0,,0,,0,337,0
USD,100,0.0,0,,0,,0,1,13,5,1,1,13,0,0,,0,,0,,0,,0,337,0
USD,44,215.0,1,238.0,0,,0,1,12,13,1,1,5,0,0,,0,,0,,0,,0,337,0
USD,26,0.0,1,1.0,1,1.0,40,3,8,12,1,1,8,0,0,,0,,0,,0,,2,17,1
USD,41,0.0,1,5.0,1,5.0,2,3,5,8,1,1,6,1,0,,0,,0,,0,,2,10,1
USD,53,60.0,1,60.0,0,,0,1,10,9,1,1,10,1,0,,0,,0,,0,,2,337,0
USD,69,18.0,1,19.0,1,19.0,2,0,13,8,1,0,0,1,0,,1,0.0,1,1.0,0,,0,21,1
USD,28,0.0,0,,0,,0,1,12,12,1,0,0,1,0,,0,,0,,0,,2,337,0
EUR,37,77.0,1,81.0,1,90.0,8,5,13,13,1,0,0,0,0,,1,0.0,1,1.0,0,,2,91,1
USD,144,0.0,1,1.0,0,,0,1,7,8,1,1,5,1,0,,0,,0,,0,,2,337,0
USD,100,16.0,1,18.0,0,,0,1,5,6,1,1,12,1,0,,0,,0,,0,,0,337,0
EUR,46,0.0,1,0.0,0,,0,1,7,7,1,1,6,1,0,,0,,0,,0,,2,337,0
USD,31,1.0,1,1.0,0,,0,1,12,13,0,0,0,0,0,,0,,0,,0,,0,337,0
EUR,46,0.0,1,0.0,1,5.0,20,5,6,6,1,1,6,0,0,,1,0.0,0,,0,,0,6,1
USD,150,0.0,1,0.0,0,,0,1,8,9,0,1,6,0,0,,0,,0,,0,,0,337,0
EUR,46,6.0,0,,0,,0,1,5,13,1,0,0,0,0,,0,,0,,0,,2,337,0
EUR,123,6.0,1,7.0,0,,0,1,5,5,1,1,12,0,0,,0,,0,,0,,0,337,0
USD,100,0.0,1,0.0,0,,0,1,5,5,0,1,12,0,0,,0,,0,,0,,2,337,0
USD,31,0.0,1,1.0,1,220.0,2,3,12,13,1,0,0,0,0,,0,,0,,0,,2,229,1
USD,161,0.0,0,,0,,0,1,12,12,1,1,12,0,0,,0,,0,,0,,2,338,0
USD,8,0.0,0,,0,,0,1,12,13,1,1,12,1,0,,0,,0,,0,,2,338,0
USD,74,0.0,0,,0,,0,1,5,5,1,1,5,1,0,,0,,0,,0,,0,338,0
EUR,46,0.0,0,,0,,0,1,12,12,0,0,0,0,0,,0,,0,,0,,2,338,0
EUR,46,315.0,1,320.0,1,321.0,2.4,6,12,12,1,0,0,0,0,,1,0.0,1,16.0,0,,0,321,1
USD,28,18.0,1,19.0,1,19.0,4,3,12,12,0,0,0,0,0,,1,0.0,1,0.0,0,,2,20,1
GBP,53,14.0,1,14.0,1,15.0,2,5,9,7,0,1,8,0,1,0.0,1,1.0,1,1.0,0,,1,26,1
USD,28,0.0,0,,0,,0,1,0,0,0,0,0,0,0,,0,,0,,0,,0,338,0
USD,111,0.0,0,,0,,0,1,12,13,1,0,0,1,0,,0,,0,,0,,2,338,0
USD,37,0.0,0,,0,,0,1,12,12,1,1,12,0,0,,0,,0,,0,,2,338,0
USD,74,16.0,1,16.0,0,,0,1,12,12,0,1,12,0,0,,0,,0,,0,,2,338,0
USD,31,0.0,1,0.0,0,,0,1,12,12,0,0,0,0,0,,0,,0,,0,,0,338,0
USD,79,0.0,0,,0,,0,1,12,12,0,0,0,0,0,,0,,0,,0,,2,338,0
USD,8,1.0,1,5.0,0,,0,1,13,13,1,0,0,0,0,,0,,0,,0,,0,338,0
USD,79,1.0,1,1.0,0,,0,1,6,6,1,0,0,1,0,,0,,0,,0,,2,339,0
USD,100,1.0,0,,0,,0,1,12,11,0,0,0,0,0,,0,,0,,0,,2,339,0
USD,138,37.0,1,38.0,1,92.0,2,3,12,13,1,0,0,0,0,,1,0.0,1,20.0,0,,0,98,1
USD,101,0.0,0,,0,,0,1,0,0,0,0,0,0,0,,0,,0,,0,,2,339,0
EUR,46,12.0,1,13.0,1,13.0,2,0,10,10,1,0,0,0,0,,1,0.0,1,2.0,0,,0,13,1
USD,26,14.0,1,15.0,1,16.0,4,3,13,13,1,1,13,1,0,,1,0.0,0,,0,,2,24,1
USD,31,0.0,1,1.0,1,15.0,22,3,8,5,1,0,0,0,0,,1,0.0,0,,0,,0,20,1
USD,46,0.0,1,1.0,0,,0,1,10,7,1,1,11,1,0,,0,,0,,0,,2,339,0
USD,30,0.0,1,1.0,0,,0,1,10,7,1,1,8,0,0,,0,,0,,0,,2,339,0
USD,100,105.0,0,,0,,0,1,12,12,0,1,12,0,0,,0,,0,,0,,0,339,0
USD,31,0.0,0,,0,,0,1,0,0,0,0,0,0,0,,0,,0,,0,,2,339,0
USD,31,0.0,1,1.0,0,,0,1,12,13,0,0,0,0,0,,0,,0,,0,,0,339,0
USD,129,0.0,1,1.0,1,23.0,79.88,5,8,8,1,1,6,0,0,,1,2.0,1,6.0,0,,2,24,1
EUR,46,0.0,1,6.0,1,9.0,10,0,7,7,0,0,0,0,0,,1,0.0,0,,0,,0,13,1
