user_currency,user_country,start_mifid_days,has_finished_mifid,finish_mifid_days,has_deposit,first_deposit_days,first_deposit_amount,first_deposit_platform,mifid_actual_savings,mifid_next_year_savings,mifid_qualifications,mifid_experience,mifid_money_other_brokers,mifid_invested_other_brokers,user_flow_name,first_trade_investor_account_demo_days,conversion
USD,106,0,0,,0,,0,1,12,5,0,0,0,0,0,,0
EUR,89,0,1,0,0,,0,1,8,9,1,1,1,8,0,0,0
GBP,41,0,1,0,0,,0,1,5,6,0,0,1,13,0,10,0
EUR,95,0,1,0,0,,0,1,6,6,1,1,1,6,0,0,0
EUR,36,340,0,,0,,0,1,12,12,0,0,0,0,0,340,0
EUR,91,3,1,3,1,5,7.716644802839725287445018906,5,11,11,1,0,1,15,0,3,1
USD,114,0,1,18,0,,0,1,6,7,0,1,0,0,0,,0
USD,33,0,1,1,0,,0,1,5,12,1,1,1,12,0,,0
GBP,41,2,0,,0,,0,1,12,12,0,0,0,0,0,2,0
USD,24,9,1,9,0,,0,1,6,6,0,0,0,0,0,,0
EUR,36,0,1,2,1,4,19.29161200709931321861254726,5,7,7,1,0,1,6,0,,1
USD,24,0,1,2,0,,0,1,6,6,0,0,1,6,0,3,0
USD,77,0,1,2,0,,0,1,5,13,1,1,1,13,0,,0
EUR,36,5,1,5,0,,0,1,5,13,0,0,1,13,0,24,0
USD,6,0,1,3,1,143,1.929161200709931321861254726,4,12,13,1,1,1,6,0,,1
USD,25,1,1,118,0,,0,1,7,5,0,1,0,0,0,0,0
EUR,41,0,0,,0,,0,1,13,10,1,1,1,13,0,,0
EUR,36,0,1,3,1,6,96.45806003549656609306273632,5,7,6,1,0,0,0,0,,1
USD,36,0,0,,0,,0,1,8,15,1,1,1,5,0,,0
EUR,36,520,1,521,1,523,1.929161200709931321861254726,0,5,5,0,1,1,5,0,0,1
USD,64,2,0,,0,,0,1,13,12,1,1,1,12,0,,0
USD,101,9,0,,0,,0,1,9,8,1,1,1,6,0,6,0
USD,85,6,1,6,0,,0,1,12,13,0,0,0,0,0,0,0
USD,10,0,0,,0,,0,1,12,6,1,1,1,12,0,,0
EUR,36,0,1,29,1,33,13.50412840496951925302878309,6,7,7,1,0,0,0,0,,1
USD,25,0,1,0,0,,0,1,12,12,0,0,1,12,0,0,0
USD,77,490,1,490,1,490,1.929161200709931321861254726,3,5,13,0,0,1,12,0,0,0
USD,22,622,1,623,1,623,1.929161200709931321861254726,3,13,13,1,1,1,12,0,622,1
USD,25,121,1,122,0,,0,1,12,12,0,0,0,0,0,0,0
EUR,100,0,1,1,0,,0,1,8,7,0,0,1,12,0,,0
EUR,53,0,0,,0,,0,1,0,0,0,0,0,0,0,,0
USD,120,133,0,,0,,0,1,6,7,1,1,1,5,0,,0
USD,24,0,1,10,0,,0,1,13,13,0,1,1,5,0,,0
USD,77,0,0,,0,,0,1,12,12,1,1,0,0,0,,0
USD,8,0,0,,0,,0,1,5,7,1,1,1,12,0,0,0
USD,77,0,1,0,0,,0,1,10,6,1,1,1,12,0,0,0
USD,77,0,0,,0,,0,1,12,13,1,0,1,12,0,,0
USD,77,25,1,30,0,,0,1,13,13,0,0,0,0,0,0,0
USD,77,0,1,1,0,,0,1,6,7,0,1,1,7,0,0,0
USD,77,0,0,,0,,0,1,5,6,0,0,1,12,0,,0
USD,85,0,0,,0,,0,1,12,12,0,0,0,0,0,0,0
EUR,36,0,1,1,1,3,13.50412840496951925302878309,6,9,8,1,0,0,0,0,,1
EUR,103,0,1,1,0,,0,1,8,9,1,1,1,5,0,0,0
USD,114,0,1,7,0,,0,1,7,7,0,0,1,7,0,1,0
USD,120,0,0,,0,,0,1,12,12,0,0,0,0,0,0,0
USD,33,0,1,4,0,,0,1,12,12,0,0,0,0,0,0,0
USD,33,3,1,7,0,,0,1,12,12,0,0,0,0,0,0,0
EUR,36,35,1,44,0,,0,1,13,13,1,0,1,12,0,0,0
EUR,58,1,1,2,0,,0,1,13,13,1,0,0,0,0,0,0
EUR,36,0,0,,0,,0,1,12,12,0,0,0,0,0,,0
EUR,91,1,0,,0,,0,1,12,13,0,0,1,12,0,,0
EUR,36,0,1,6,0,,0,1,15,15,1,1,1,10,0,,0
USD,25,0,0,,0,,0,1,12,12,1,0,0,0,0,,0
EUR,36,0,0,,0,,0,1,13,13,0,0,0,0,0,,0
EUR,36,4,1,5,1,9,3.086657921135890114978007562,5,13,13,0,0,1,12,0,2,1
USD,9,0,0,,0,,0,1,13,5,0,0,0,0,0,,0
USD,33,0,0,,0,,0,1,12,12,0,0,0,0,0,,0
USD,24,0,1,9,0,,0,1,5,5,0,0,1,8,0,6,0
GBP,101,0,1,2,0,,0,1,8,6,0,0,1,13,0,81,0
USD,20,656,0,,0,,0,1,7,8,1,1,1,5,0,,0
USD,36,25,0,,0,,0,1,0,0,0,0,0,0,0,,0
USD,77,0,0,,0,,0,1,0,0,0,0,0,0,0,,0
USD,29,19,1,19,1,21,1.892738637240527818504514237,5,5,5,1,0,0,0,0,0,1
USD,16,0,1,0,0,,0,1,6,6,1,1,1,6,0,0,0
EUR,36,0,1,0,1,578,19.29161200709931321861254726,5,8,6,1,0,0,0,0,,1
EUR,36,3,1,5,1,10,1.929161200709931321861254726,5,12,13,0,0,1,12,0,3,1
EUR,36,0,1,0,1,5,3.858322401419862643722509453,5,6,6,0,0,0,0,0,,1
EUR,8,0,1,0,1,84,15.79828690485376958098618721,5,11,9,1,0,1,6,0,0,0
USD,20,0,0,,0,,0,1,12,12,0,0,1,12,0,0,0
USD,10,0,0,,0,,0,1,12,13,1,1,0,0,0,0,0
EUR,36,7,1,11,1,13,7.716644802839725287445018906,5,8,7,0,0,1,8,0,0,1
EUR,81,0,1,0,1,1,2.893741801064896982791882090,5,5,7,1,0,0,0,0,0,1
EUR,58,0,0,,0,,0,1,12,5,0,0,0,0,0,0,0
EUR,53,0,1,0,0,,0,1,7,7,1,1,1,9,0,,0
USD,121,247,1,257,1,260,1.940736167914190909792422255,4,12,12,0,0,1,12,0,0,0
USD,120,0,0,,0,,0,1,6,6,1,1,1,5,0,,0
USD,31,0,0,,0,,0,1,12,12,0,0,1,12,0,,0
USD,21,5,1,5,1,84,19.29161200709931321861254726,5,7,7,1,0,1,6,0,,1
USD,25,0,0,,0,,0,1,12,12,0,0,0,0,0,0,0
USD,77,0,0,,0,,0,1,12,13,1,1,1,12,0,,0
EUR,36,0,1,0,1,0,1.929161200709931321861254726,0,13,5,0,0,0,0,0,,1
USD,78,0,1,6,0,,0,1,13,5,0,1,1,5,0,,0
USD,77,0,0,,0,,0,1,13,5,0,0,0,0,0,,0
USD,106,128,0,,0,,0,1,12,13,1,0,0,0,0,8,0
EUR,36,8,1,8,1,13,7.716644802839725287445018906,5,9,7,1,1,1,7,0,2,1
USD,77,0,1,1,0,,0,1,7,7,0,0,1,12,0,,0
EUR,29,1,0,,0,,0,1,10,10,1,0,1,6,0,548,0
USD,29,0,0,,0,,0,1,10,11,0,0,1,7,0,,0
EUR,36,0,0,,0,,0,1,12,12,0,0,0,0,0,,0
EUR,36,0,1,3,1,274,1.929161200709931321861254726,5,6,6,0,0,0,0,0,,1
EUR,100,0,1,1,0,,0,1,13,8,1,1,1,12,0,,0
GBP,41,2,0,,0,,0,1,5,6,1,1,0,0,0,1,0
USD,77,9,1,16,0,,0,1,12,12,0,0,0,0,0,8,0
EUR,36,7,1,8,1,22,2.135157033721737788409599506,5,13,13,1,0,0,0,0,0,1
USD,20,56,0,,0,,0,1,10,10,1,1,1,6,0,,0
USD,77,0,0,,0,,0,1,0,0,0,0,0,0,0,,0
GBP,41,0,1,2,1,65,38.26298325488077783779612624,5,10,10,1,0,1,5,0,5,1
EUR,21,0,1,3,1,320,1.948452812717030635079867274,5,13,5,1,1,1,12,0,0,0
USD,24,3,1,131,1,136,3.858322401419862643722509453,2,6,13,1,0,0,0,0,3,1
USD,77,0,0,,0,,0,1,12,12,0,0,0,0,0,,0
GBP,41,0,1,6,0,,0,1,12,12,0,0,0,0,0,,0
USD,6,10,0,,0,,0,1,12,8,0,0,0,0,0,,0
GBP,41,0,1,0,0,,0,1,6,13,0,0,0,0,0,0,0
USD,26,0,1,3,0,,0,1,13,13,0,0,0,0,0,0,0
USD,121,1,0,,0,,0,1,12,12,0,0,1,12,0,0,0
EUR,36,357,1,358,1,375,23.14993440851917586233505672,5,7,6,1,0,1,12,0,0,1
USD,120,350,0,,0,,0,1,6,10,1,1,1,8,0,0,0
USD,25,0,1,1,0,,0,1,12,12,1,1,1,12,0,0,0
EUR,36,0,1,0,1,6,23.14993440851917586233505672,5,5,13,0,0,0,0,0,,1
USD,25,0,0,,0,,0,1,12,12,0,0,0,0,0,0,0
USD,121,0,0,,0,,0,1,6,8,1,0,1,12,0,0,0
EUR,13,0,1,12,1,34,16.20495408596342310363453970,5,8,8,1,0,1,5,0,0,1
EUR,36,0,1,2,0,,0,1,6,7,1,1,1,6,0,3,0
EUR,36,0,1,0,1,8,38.58322401419862643722509453,5,10,10,1,1,0,0,0,,1
EUR,36,0,1,1,0,,0,1,6,7,0,0,0,0,0,,0
USD,25,0,1,1,0,,0,1,13,6,0,0,0,0,0,0,0
USD,83,0,1,0,1,0,2.314993440851917586233505672,0,12,12,1,1,0,0,0,,1
EUR,36,72,0,,0,,0,1,5,6,0,1,0,0,0,0,0
USD,71,0,0,,0,,0,1,12,12,0,1,1,12,0,,0
USD,6,58,0,,0,,0,1,12,5,1,1,0,0,0,,0
EUR,36,0,1,1,0,,0,1,6,5,0,0,0,0,0,,0
USD,25,0,0,,0,,0,1,12,11,1,1,1,12,0,,0
EUR,38,1,1,1,1,17,1.929161200709931321861254726,5,12,12,0,1,1,12,0,1,1
USD,121,356,1,362,0,,0,1,13,5,1,1,1,12,0,115,0
EUR,36,81,0,,0,,0,1,5,6,0,1,0,0,0,2,0
USD,77,0,1,3,0,,0,1,7,8,1,1,1,5,0,,0
USD,33,0,0,,0,,0,1,12,12,0,0,0,0,0,0,0
EUR,36,38,1,38,0,,0,1,6,6,1,1,1,13,0,0,0
USD,25,3,1,3,0,,0,1,13,6,1,0,0,0,0,14,0
EUR,36,0,1,0,1,0,3.858322401419862643722509453,0,8,7,1,1,1,8,0,,1
EUR,75,0,1,0,1,12,385.8322401419862643722509453,5,0,0,0,0,0,0,0,,1
USD,6,0,0,,0,,0,1,5,5,1,0,0,0,0,0,0
USD,85,497,0,,0,,0,1,12,8,0,0,0,0,0,,0
USD,6,0,1,0,0,,0,1,12,13,0,0,1,12,0,0,0
USD,83,0,1,1,1,9,1.929161200709931321861254726,0,5,7,1,0,1,7,0,1,1
EUR,58,0,1,1,1,21,3.858322401419862643722509453,5,5,6,1,1,1,5,0,0,1
EUR,36,77,1,77,1,105,1.929161200709931321861254726,0,12,13,1,1,1,12,0,13,0
USD,20,0,0,,0,,0,1,12,12,0,0,0,0,0,,0
USD,25,145,1,145,1,404,3.881472335828381819584844510,4,5,6,1,1,1,13,0,0,0
EUR,36,16,0,,0,,0,1,8,6,0,0,1,12,0,0,0
USD,99,0,0,,0,,0,1,13,5,0,0,1,12,0,0,0
USD,25,0,1,0,1,1,1.929161200709931321861254726,0,8,5,0,0,0,0,0,,1
EUR,36,0,1,0,1,27,7.716644802839725287445018906,5,7,5,1,0,1,8,0,15,1
EUR,36,0,1,0,1,0,1.929161200709931321861254726,0,12,13,0,0,0,0,0,,1
USD,109,0,1,0,0,,0,1,5,13,1,1,1,5,0,,0
USD,16,0,0,,0,,0,1,0,0,0,0,0,0,0,,0
EUR,36,0,0,,0,,0,1,7,8,1,1,1,6,0,0,0
EUR,36,0,0,,0,,0,1,12,12,0,0,1,12,0,0,0
EUR,36,0,1,0,1,27,0.03858322401419862643722509453,5,6,13,0,0,0,0,0,1,1
USD,25,0,0,,0,,0,1,12,12,0,0,0,0,0,,0
EUR,38,0,0,,0,,0,1,6,7,0,0,0,0,0,,0
EUR,36,0,1,25,1,28,13.50412840496951925302878309,6,5,5,1,1,1,13,0,,1
EUR,100,0,1,0,0,,0,1,10,9,1,1,1,10,0,0,0
EUR,36,60,1,60,1,65,2.777992129022301103480206806,0,9,9,1,1,1,10,0,,0
USD,24,0,0,,0,,0,1,7,6,0,0,1,6,0,0,0
EUR,36,2,0,,0,,0,1,8,9,1,0,0,0,0,4,0
EUR,38,0,1,1,0,,0,1,8,8,1,1,0,0,0,17,0
EUR,68,0,0,,0,,0,1,5,5,1,1,1,5,0,1,0
USD,77,365,0,,0,,0,1,13,6,1,1,1,12,0,,0
EUR,29,0,1,1,0,,0,1,7,6,1,1,1,6,0,,0
USD,101,0,1,1,0,,0,1,6,7,1,1,1,12,0,,0
USD,21,793,1,794,0,,0,1,15,15,0,1,1,7,0,,0
USD,43,0,0,,0,,0,1,12,12,0,0,0,0,0,,0
USD,22,0,0,,0,,0,1,13,13,0,0,0,0,0,,0
EUR,38,0,0,,0,,0,1,12,12,1,0,1,12,0,2,0
USD,22,1,1,2,0,,0,1,13,5,1,1,1,13,0,,0
EUR,7,0,1,4,1,6,3.858322401419862643722509453,5,5,13,0,0,0,0,0,0,1
EUR,36,12,1,12,1,14,3.858322401419862643722509453,5,9,7,1,0,1,6,0,0,1
EUR,91,0,0,,0,,0,1,6,13,0,0,0,0,0,,0
GBP,41,0,0,,0,,0,1,10,10,1,1,1,15,0,0,0
USD,24,406,1,410,0,,0,1,5,13,0,1,1,5,0,,0
USD,6,0,0,,0,,0,1,12,13,0,0,0,0,0,0,0
EUR,36,4,0,,0,,0,1,12,12,1,0,1,12,0,0,0
USD,24,5,1,76,0,,0,1,7,7,0,0,1,6,0,,0
USD,77,0,0,,0,,0,1,0,0,0,0,0,0,0,0,0
EUR,29,0,0,,0,,0,1,5,6,0,0,0,0,0,,0
USD,77,0,0,,0,,0,1,13,12,0,0,0,0,0,,0
USD,6,0,0,,0,,0,1,0,0,0,0,0,0,0,,0
USD,20,0,0,,0,,0,1,13,6,1,0,1,12,0,,0
GBP,41,0,0,,0,,0,1,9,8,1,1,1,12,0,3,0
EUR,1,2,1,2,1,50,19.21637472027162589705995833,5,11,11,1,0,1,10,0,,1
USD,24,1,0,,0,,0,1,13,12,1,1,1,12,0,,0
USD,77,0,0,,0,,0,1,5,10,1,1,0,0,0,0,0
USD,120,118,0,,0,,0,1,12,5,1,1,1,5,0,0,0
EUR,36,0,0,,0,,0,1,12,5,0,0,0,0,0,,0
USD,114,0,1,1,0,,0,1,6,5,0,1,0,0,0,,0
USD,114,0,1,1,0,,0,1,6,6,0,1,0,0,0,,0
USD,120,0,1,75,1,78,1.929161200709931321861254726,0,12,12,1,1,0,0,0,,0
USD,21,0,1,2,1,107,19.29161200709931321861254726,5,7,7,1,0,1,8,0,2,1
USD,22,1,0,,0,,0,1,12,13,0,0,1,12,0,,0
GBP,41,0,0,,0,,0,1,5,5,0,0,0,0,0,,0
GBP,41,0,1,3,0,,0,1,6,7,0,0,0,0,0,,0
EUR,36,383,0,,0,,0,1,13,12,1,0,1,13,0,,0
EUR,36,0,0,,0,,0,1,9,7,1,0,1,7,0,,0
USD,77,0,0,,0,,0,1,6,7,0,0,0,0,0,,0
EUR,91,0,1,2,1,4,19.29161200709931321861254726,5,8,7,1,0,0,0,0,,1
EUR,38,0,1,2,1,3,1.929161200709931321861254726,0,10,7,1,0,0,0,0,,1
EUR,38,0,1,2,1,3,1.929161200709931321861254726,0,9,7,0,0,0,0,0,,1
USD,32,0,0,,0,,0,1,12,12,0,0,0,0,0,,0
EUR,36,4,0,,0,,0,1,0,0,0,0,0,0,0,2,0
USD,6,1,1,2,0,,0,1,12,12,0,0,0,0,0,5,0
USD,38,0,0,,0,,0,1,8,5,0,0,1,12,0,,0
USD,82,1,1,1,1,5,38.58322401419862643722509453,0,9,9,1,0,1,5,0,1,1
USD,77,0,0,,0,,0,1,12,12,1,0,0,0,0,0,0
EUR,58,0,1,6,1,12,1.929161200709931321861254726,5,13,13,1,0,1,13,0,0,1
EUR,25,0,1,81,0,,0,1,8,10,1,1,0,0,0,141,0
USD,54,0,0,,0,,0,1,15,9,1,1,1,15,0,,0
EUR,58,0,1,0,0,,0,1,13,13,0,0,1,13,0,,0
USD,90,0,0,,0,,0,1,12,13,0,0,0,0,0,,0
EUR,81,12,1,12,1,14,1.929161200709931321861254726,5,10,8,1,1,1,6,0,4,1
EUR,38,1,1,5,1,5,3.086657921135890114978007562,0,13,13,0,0,0,0,0,0,1
EUR,36,299,1,300,0,,0,1,13,7,1,0,1,13,0,0,0
USD,71,0,0,,0,,0,1,12,12,0,0,0,0,0,,0
USD,24,1,0,,0,,0,1,12,12,0,1,1,12,0,,0
USD,77,0,1,28,0,,0,1,13,5,0,0,1,12,0,,0
EUR,36,0,0,,0,,0,1,13,5,1,1,1,6,0,,0
USD,120,0,0,,0,,0,1,12,12,1,1,0,0,0,,0
USD,78,0,1,0,0,,0,1,12,12,1,0,1,12,0,0,0
USD,109,0,0,,0,,0,1,13,13,1,1,1,13,0,0,0
EUR,50,0,0,,0,,0,1,11,11,0,0,0,0,0,,0
EUR,29,0,0,,0,,0,1,7,7,0,0,0,0,0,0,0
USD,6,7,0,,0,,0,1,5,13,0,0,0,0,0,,0
EUR,36,0,1,0,1,43,19.29161200709931321861254726,6,8,8,0,0,0,0,0,0,1
USD,24,0,0,,0,,0,1,6,5,1,0,0,0,0,,0
GBP,41,0,1,126,0,,0,1,8,13,0,0,0,0,0,,0
USD,78,37,1,37,0,,0,1,5,5,1,1,1,5,0,,0
USD,25,0,0,,0,,0,1,13,13,1,1,0,0,0,,0
EUR,77,0,1,3,0,,0,1,12,5,1,0,1,12,0,0,0
USD,8,18,0,,0,,0,1,0,0,0,0,0,0,0,0,0
USD,10,0,0,,0,,0,1,12,5,0,0,1,12,0,,0
USD,83,0,1,1,1,110,1.929161200709931321861254726,0,12,12,1,1,0,0,0,,0
EUR,36,10,1,10,1,11,4.629986881703835172467011343,0,13,5,0,0,0,0,0,0,1
USD,6,0,0,,0,,0,1,12,8,0,0,1,12,0,,0
EUR,36,1,1,3,1,21,3.858322401419862643722509453,6,12,12,0,0,1,12,0,,1
EUR,36,1,1,1,0,,0,1,13,5,1,0,0,0,0,1,0
USD,101,0,1,2,0,,0,1,8,8,0,0,1,6,0,10,0
USD,120,0,1,3,0,,0,1,12,12,1,1,0,0,0,,0
USD,48,4,1,9,1,172,1.929161200709931321861254726,2,12,5,1,0,1,13,0,2,0
USD,120,0,0,,0,,0,1,12,12,0,0,0,0,0,,0
EUR,36,0,1,2,0,,0,1,8,13,0,0,0,0,0,3,0
EUR,36,0,0,,0,,0,1,7,5,1,1,1,12,0,17,0
USD,117,0,0,,0,,0,1,12,12,0,0,0,0,0,0,0
USD,24,0,0,,0,,0,1,12,12,0,0,0,0,0,,0
EUR,36,222,1,242,1,273,1.929161200709931321861254726,5,5,5,0,0,0,0,0,,0
EUR,36,0,1,13,1,27,69.44980322555752758700517015,5,6,6,0,0,0,0,0,,1
EUR,36,192,1,192,1,839,7.716644802839725287445018906,0,9,7,1,1,1,6,0,,0
EUR,36,0,1,0,0,,0,1,13,13,1,1,1,12,0,0,0
EUR,29,60,1,61,1,117,7.716644802839725287445018906,5,9,9,1,0,1,8,0,38,1
USD,8,0,1,10,0,,0,1,9,8,1,1,1,8,0,,0
EUR,27,0,1,11,0,,0,1,0,0,0,0,0,0,0,,0
USD,48,0,1,0,0,,0,1,6,8,1,1,1,12,0,,0
USD,85,0,0,,0,,0,1,13,13,1,1,0,0,0,,0
USD,114,0,1,0,1,60,23.06505131568793888417316151,5,9,9,0,1,0,0,0,,1
USD,48,0,1,0,0,,0,1,7,5,0,0,1,6,0,,0
USD,78,84,1,84,1,92,19.22216220387375569102554209,5,7,5,1,0,1,7,0,,1
USD,41,0,0,,0,,0,1,6,5,1,0,1,12,0,,0
USD,114,0,1,0,1,19,3.761864341384366077629446717,5,9,9,0,1,0,0,0,,1
EUR,29,0,0,,0,,0,1,12,12,0,0,0,0,0,,0
USD,80,0,0,,0,,0,1,13,12,0,0,0,0,0,,0
EUR,36,0,1,1,0,,0,1,7,7,1,1,1,6,0,,0
USD,33,1,0,,0,,0,1,12,13,0,0,0,0,0,1,0
USD,85,0,0,,0,,0,1,13,5,1,1,1,7,0,,0
USD,25,568,1,568,1,595,7.716644802839725287445018906,5,6,6,0,0,1,12,0,0,1
GBP,41,5,1,6,1,6,7.716644802839725287445018906,0,8,8,0,0,1,12,0,0,1
USD,6,38,0,,0,,0,1,5,6,0,0,0,0,0,0,0
EUR,38,2,1,2,1,2,3.858322401419862643722509453,0,6,5,0,0,0,0,0,2,1
GBP,41,0,1,43,1,49,1.929161200709931321861254726,0,13,5,0,0,1,12,0,,1
USD,41,552,0,,0,,0,1,13,7,0,1,1,12,0,,0
EUR,36,0,0,,0,,0,1,13,13,0,0,0,0,0,0,0
USD,33,0,1,2,0,,0,1,13,6,1,0,0,0,0,,0
EUR,38,0,1,0,0,,0,1,6,8,1,0,1,7,0,0,0
USD,33,0,1,95,0,,0,1,12,5,0,0,0,0,0,112,0
EUR,38,1,1,1,1,1,3.858322401419862643722509453,0,8,11,1,1,1,8,0,,1
EUR,36,94,0,,0,,0,1,12,12,0,0,0,0,0,85,0
EUR,27,0,1,0,1,526,385.8322401419862643722509453,5,12,12,1,1,1,12,0,0,1
USD,24,0,1,3,0,,0,1,5,6,0,0,0,0,0,,0
USD,77,1,0,,0,,0,1,12,5,0,0,0,0,0,0,0
USD,120,0,0,,0,,0,1,13,12,1,1,1,13,0,,0
EUR,36,1,0,,0,,0,1,12,12,1,0,0,0,0,1,0
EUR,37,0,1,2,1,3,7.716644802839725287445018906,0,6,6,1,0,1,6,0,,1
EUR,29,282,1,283,1,284,77.16644802839725287445018906,5,9,9,1,1,1,7,0,326,1
EUR,36,0,1,2,1,12,7.716644802839725287445018906,5,8,5,0,0,0,0,0,,1
USD,25,0,1,54,0,,0,1,6,15,0,1,1,12,0,,0
USD,85,270,1,508,0,,0,1,5,6,1,0,1,5,0,2,0
USD,33,6,0,,0,,0,1,12,12,0,0,1,12,0,,0
EUR,96,123,0,,0,,0,1,12,13,0,0,0,0,0,0,0
EUR,36,203,1,850,1,858,3.858322401419862643722509453,0,13,5,0,0,0,0,0,0,1
USD,36,0,1,0,0,,0,1,10,9,1,1,1,9,0,0,0
USD,24,0,0,,0,,0,1,13,13,0,0,1,12,0,,0
USD,36,0,0,,0,,0,1,9,15,0,0,0,0,0,,0
EUR,36,8,1,12,1,19,11.57496720425958793116752836,5,7,7,1,0,1,5,0,0,0
USD,77,0,1,0,0,,0,1,6,6,1,0,1,13,0,0,0
EUR,36,0,1,0,0,,0,1,6,6,0,1,1,6,0,0,0
USD,48,0,1,1,1,11,1.929161200709931321861254726,5,13,5,0,1,1,13,0,,0
USD,25,0,1,0,0,,0,1,13,13,1,0,1,13,0,,0
USD,115,0,0,,0,,0,1,5,13,1,1,1,12,0,,0
EUR,36,18,1,20,1,22,38.58322401419862643722509453,5,0,0,0,0,0,0,0,0,1
EUR,36,0,0,,0,,0,1,7,6,1,0,0,0,0,,0
USD,25,0,0,,0,,0,1,12,13,0,0,0,0,0,0,0
USD,16,0,0,,0,,0,1,11,11,0,0,0,0,0,,0
EUR,36,9,1,9,1,13,38.53676981248553129099467552,5,9,6,0,0,0,0,0,2,1
USD,25,465,1,467,1,481,2.314993440851917586233505672,3,13,5,1,0,0,0,0,467,1
EUR,36,0,1,1,1,6,19.29161200709931321861254726,5,5,5,0,0,0,0,0,,1
EUR,75,5,1,5,0,,0,1,0,0,0,0,0,0,0,,0
USD,24,0,0,,0,,0,1,13,9,1,1,1,12,0,,0
USD,8,0,1,0,0,,0,1,13,13,1,0,0,0,0,0,0
USD,24,0,1,19,0,,0,1,7,5,0,1,1,12,0,,0
EUR,77,0,0,,0,,0,1,12,13,0,0,1,12,0,,0
EUR,36,362,1,363,0,,0,1,6,7,1,1,1,5,0,356,0
EUR,36,16,1,16,1,22,38.58322401419862643722509453,5,9,8,1,0,1,9,0,,1
GBP,41,2,1,7,1,43,38.58322401419862643722509453,0,10,10,1,0,1,5,0,7,1
USD,79,0,0,,0,,0,1,12,12,0,0,0,0,0,,0
USD,99,0,0,,0,,0,1,6,5,1,0,0,0,0,,0
GBP,41,0,0,,0,,0,1,7,8,0,0,0,0,0,,0
EUR,81,73,1,79,1,122,5.787483602129793965583764179,6,8,9,1,1,1,8,0,2,1
USD,16,0,0,,0,,0,1,12,7,0,0,0,0,0,,0
USD,24,1,1,6,0,,0,1,13,13,0,0,1,12,0,,0
USD,24,0,0,,0,,0,1,6,13,0,1,1,13,0,,0
USD,24,0,0,,0,,0,1,12,12,0,0,1,13,0,2,0
USD,26,0,0,,0,,0,1,12,15,1,0,0,0,0,,0
EUR,36,565,1,565,1,570,23.14993440851917586233505672,5,8,7,0,0,0,0,0,0,1
EUR,36,64,1,74,1,77,3.858322401419862643722509453,5,10,7,1,1,1,7,0,0,1
USD,120,0,0,,0,,0,1,6,12,1,1,1,13,0,,0
EUR,25,0,0,,0,,0,1,5,13,0,0,0,0,0,,0
USD,85,0,0,,0,,0,1,0,0,0,0,0,0,0,,0
EUR,75,0,1,5,0,,0,1,7,6,1,1,1,13,0,,0
EUR,36,4,1,5,1,8,11.57496720425958793116752836,5,6,13,0,0,1,12,0,5,1
USD,25,0,0,,0,,0,1,12,6,0,0,0,0,0,0,0
EUR,38,1,1,1,0,,0,1,9,9,0,0,0,0,0,,0
USD,48,0,1,0,1,8,15.43328960567945057489003781,5,9,8,1,0,1,7,0,,1
USD,77,0,0,,0,,0,1,12,8,1,1,1,12,0,,0
EUR,91,0,1,0,1,2,1.929161200709931321861254726,5,13,13,0,0,0,0,0,,1
USD,24,19,0,,0,,0,1,12,13,0,0,1,5,0,0,0
USD,20,0,0,,0,,0,1,12,12,1,0,0,0,0,,0
EUR,36,309,0,,0,,0,1,12,13,0,0,0,0,0,0,0
EUR,36,18,1,63,0,,0,1,12,12,1,1,1,12,0,,0
USD,25,0,1,0,1,3,1.904082105100702214677058415,5,8,6,1,0,1,13,0,,1
EUR,91,0,1,0,1,2,3.858322401419862643722509453,6,6,6,1,0,0,0,0,,1
EUR,36,0,1,1,1,8,3.858322401419862643722509453,6,7,7,1,1,1,7,0,,1
USD,97,1,1,2,1,16,1.929161200709931321861254726,5,13,5,1,1,1,12,0,0,1
GBP,41,0,1,16,1,31,7.716644802839725287445018906,6,7,7,0,0,0,0,0,,1
USD,121,0,0,,0,,0,1,12,5,0,0,0,0,0,,0
EUR,87,0,0,,0,,0,1,8,5,1,0,0,0,0,,0
USD,10,4,0,,0,,0,1,12,12,0,0,0,0,0,,0
USD,22,0,1,1,0,,0,1,12,12,1,1,0,0,0,,0
EUR,36,14,1,15,1,29,2.243421560305579134192453121,5,13,12,1,0,1,5,0,1,1
EUR,36,0,1,2,1,4,11.57496720425958793116752836,5,7,5,1,1,1,8,0,,1
USD,85,0,0,,0,,0,1,12,12,0,0,0,0,0,4,0
USD,22,0,0,,0,,0,1,12,13,0,0,0,0,0,,0
EUR,91,0,0,,0,,0,1,12,13,1,1,1,12,0,,0
EUR,97,0,1,2,0,,0,1,8,7,1,0,1,8,0,9,0
USD,20,134,1,135,0,,0,1,11,11,1,1,1,11,0,135,0
EUR,121,0,0,,0,,0,1,12,12,0,0,0,0,0,,0
EUR,32,0,0,,0,,0,1,12,12,1,1,0,0,0,,0
USD,38,23,1,23,0,,0,1,9,9,1,1,1,8,0,4,0
USD,114,0,1,4,1,109,7.639478354811328034570568717,5,5,9,0,0,0,0,0,17,1
EUR,36,0,1,3,0,,0,1,5,8,0,0,0,0,0,2,0
USD,85,61,0,,0,,0,1,12,12,1,1,0,0,0,0,0
